student_number,ansession,program,term,semester,state,count
02ECF6ADD91C8B95AB6589034EFAEB38C496FF50707FCB987B3107F388F19ED7,20111,Pure,2,Winter,Winter-Pure-2,2
02ECF6ADD91C8B95AB6589034EFAEB38C496FF50707FCB987B3107F388F19ED7,20113,Pure,3,Fall,Fall-Pure-3,3
02ECF6ADD91C8B95AB6589034EFAEB38C496FF50707FCB987B3107F388F19ED7,20121,Pure,4,Winter,Winter-Pure-4,4
02ECF6ADD91C8B95AB6589034EFAEB38C496FF50707FCB987B3107F388F19ED7,20121,200B0,5,Winter,Graduated,5
02EF7EE348A8065AD76E4D4683AB637698B351067E88238C8F19CA4BA7B0986A,20121,Health,1,Winter,Winter-Health-1,1
02EF7EE348A8065AD76E4D4683AB637698B351067E88238C8F19CA4BA7B0986A,20123,Health,2,Fall,Fall-Health-2,2
02EF7EE348A8065AD76E4D4683AB637698B351067E88238C8F19CA4BA7B0986A,20131,Health,3,Winter,Winter-Health-3,3
02EF7EE348A8065AD76E4D4683AB637698B351067E88238C8F19CA4BA7B0986A,20131,200B0,4,Winter,Graduated,4
02F0733E9CB5126ED1493403F3E0B3492617C5E0A53D7474BD23EF9B07EF218E,20163,Health,1,Fall,Fall-Health-1,1
03016307E564B6CB0264AB718147F387E37C21DA022C6C8FC1AE1819BD6D6886,20151,Pure,1,Winter,Winter-Pure-1,1
03016307E564B6CB0264AB718147F387E37C21DA022C6C8FC1AE1819BD6D6886,20153,Pure,2,Fall,Fall-Pure-2,2
03016307E564B6CB0264AB718147F387E37C21DA022C6C8FC1AE1819BD6D6886,20161,Pure,3,Winter,Winter-Pure-3,3
03016307E564B6CB0264AB718147F387E37C21DA022C6C8FC1AE1819BD6D6886,20161,200B0,4,Winter,Graduated,4
0306B1FDF0D3F52D80312817154EFC1E41EF2F309FEDB22FF5EDA49F27413F4C,20143,Pure,1,Fall,Fall-Pure-1,1
0306B1FDF0D3F52D80312817154EFC1E41EF2F309FEDB22FF5EDA49F27413F4C,20151,Pure,2,Winter,Winter-Pure-2,2
0306B1FDF0D3F52D80312817154EFC1E41EF2F309FEDB22FF5EDA49F27413F4C,20153,Pure,3,Fall,Fall-Pure-3,3
0306B1FDF0D3F52D80312817154EFC1E41EF2F309FEDB22FF5EDA49F27413F4C,20161,Pure,4,Winter,Winter-Pure-4,4
0306B1FDF0D3F52D80312817154EFC1E41EF2F309FEDB22FF5EDA49F27413F4C,20161,200B0,5,Winter,Graduated,5
030E17CA4FDF4CFCB1F66E267A760DA126BD7FAA985797832508EA43D2BCC43F,20163,Health,1,Fall,Fall-Health-1,1
0311C096D6438845E17801A459D3DED2E47562BAB93D3EF049CC5F595E95E349,20103,Health,1,Fall,Fall-Health-1,1
0311C096D6438845E17801A459D3DED2E47562BAB93D3EF049CC5F595E95E349,20111,Health,2,Winter,Winter-Health-2,2
0311C096D6438845E17801A459D3DED2E47562BAB93D3EF049CC5F595E95E349,20113,Health,3,Fall,Fall-Health-3,3
0311C096D6438845E17801A459D3DED2E47562BAB93D3EF049CC5F595E95E349,20121,Health,4,Winter,Winter-Health-4,4
0311C096D6438845E17801A459D3DED2E47562BAB93D3EF049CC5F595E95E349,20121,200B0,5,Winter,Graduated,5
031723DB1C50A55FF24C0DBFBDB80E5C93A1ED5B83EE6AF39BD7C4DB4091D3A7,20113,Pure,1,Fall,Fall-Pure-1,1
031723DB1C50A55FF24C0DBFBDB80E5C93A1ED5B83EE6AF39BD7C4DB4091D3A7,20121,Pure,2,Winter,Winter-Pure-2,2
031723DB1C50A55FF24C0DBFBDB80E5C93A1ED5B83EE6AF39BD7C4DB4091D3A7,20123,Pure,3,Fall,Fall-Pure-3,3
031723DB1C50A55FF24C0DBFBDB80E5C93A1ED5B83EE6AF39BD7C4DB4091D3A7,20131,Pure,4,Winter,Winter-Pure-4,4
031723DB1C50A55FF24C0DBFBDB80E5C93A1ED5B83EE6AF39BD7C4DB4091D3A7,20131,200B0,5,Winter,Graduated,5
0324D35C1A9E6E061707F2004724EFA2D0F2ED00007A4678A6E83B585ED34424,20103,Health,1,Fall,Fall-Health-1,1
0324D35C1A9E6E061707F2004724EFA2D0F2ED00007A4678A6E83B585ED34424,20111,Health,2,Winter,Winter-Health-2,2
0324D35C1A9E6E061707F2004724EFA2D0F2ED00007A4678A6E83B585ED34424,20111,Health,2,Winter,Out,3
03393440C0CE82A8AC73C6DB657DD2F8A5D4D335F04758FBBC41B98490BF2C41,20103,Pure,1,Fall,Fall-Pure-1,1
03393440C0CE82A8AC73C6DB657DD2F8A5D4D335F04758FBBC41B98490BF2C41,20111,Health,2,Winter,Winter-Health-2,2
03393440C0CE82A8AC73C6DB657DD2F8A5D4D335F04758FBBC41B98490BF2C41,20113,Health,3,Fall,Fall-Health-3,3
03393440C0CE82A8AC73C6DB657DD2F8A5D4D335F04758FBBC41B98490BF2C41,20121,Health,4,Winter,Winter-Health-4,4
03393440C0CE82A8AC73C6DB657DD2F8A5D4D335F04758FBBC41B98490BF2C41,20121,200B0,5,Winter,Graduated,5
0344421C6F9B3857B96CB09BDDAD996F8A076538A6CBF7C45E45D5C0F04266FA,20123,Health,1,Fall,Fall-Health-1,1
0344421C6F9B3857B96CB09BDDAD996F8A076538A6CBF7C45E45D5C0F04266FA,20131,Health,2,Winter,Winter-Health-2,2
0344421C6F9B3857B96CB09BDDAD996F8A076538A6CBF7C45E45D5C0F04266FA,20133,Health,3,Fall,Fall-Health-3,3
0344421C6F9B3857B96CB09BDDAD996F8A076538A6CBF7C45E45D5C0F04266FA,20141,Pure,4,Winter,Winter-Pure-4,4
0344421C6F9B3857B96CB09BDDAD996F8A076538A6CBF7C45E45D5C0F04266FA,20141,200B0,5,Winter,Graduated,5
034E88B3270752515DC4E27C282410EBC78E549CCE6D180CF28BDDE984481BD2,20163,Pure,1,Fall,Fall-Pure-1,1
034ECA54378370D39B79393FFCE4D8FCD7172EC0CB415532E6851029EBC24BF7,20123,Pure,1,Fall,Fall-Pure-1,1
034ECA54378370D39B79393FFCE4D8FCD7172EC0CB415532E6851029EBC24BF7,20131,Pure,2,Winter,Winter-Pure-2,2
034ECA54378370D39B79393FFCE4D8FCD7172EC0CB415532E6851029EBC24BF7,20133,Pure,3,Fall,Fall-Pure-3,3
034ECA54378370D39B79393FFCE4D8FCD7172EC0CB415532E6851029EBC24BF7,20141,Pure,4,Winter,Winter-Pure-4,4
034ECA54378370D39B79393FFCE4D8FCD7172EC0CB415532E6851029EBC24BF7,20141,200B0,5,Winter,Graduated,5
0354A682D65C1FA0EA1E1D3F9DE8388B088A075614CBFF372B2C897560A7AE37,20103,Pure,1,Fall,Fall-Pure-1,1
0354A682D65C1FA0EA1E1D3F9DE8388B088A075614CBFF372B2C897560A7AE37,20103,Pure,1,Fall,Out,2
035A96E626684AB735F18D5809B02F3FDE0F443A94BF4E81152B8EE7CCD2D41C,20143,Enviro,1,Fall,Fall-Enviro-1,1
035A96E626684AB735F18D5809B02F3FDE0F443A94BF4E81152B8EE7CCD2D41C,20151,Enviro,2,Winter,Winter-Enviro-2,2
035A96E626684AB735F18D5809B02F3FDE0F443A94BF4E81152B8EE7CCD2D41C,20153,Enviro,3,Fall,Fall-Enviro-3,3
035A96E626684AB735F18D5809B02F3FDE0F443A94BF4E81152B8EE7CCD2D41C,20161,Enviro,4,Winter,Winter-Enviro-4,4
035A96E626684AB735F18D5809B02F3FDE0F443A94BF4E81152B8EE7CCD2D41C,20161,200B0,5,Winter,Graduated,5
0379008521A6B5A2834BA56FA1FCC50E41CDBB0C3C5AA37DCC9F01C315573724,20141,Health,1,Winter,Winter-Health-1,1
0379008521A6B5A2834BA56FA1FCC50E41CDBB0C3C5AA37DCC9F01C315573724,20143,Health,2,Fall,Fall-Health-2,2
0379008521A6B5A2834BA56FA1FCC50E41CDBB0C3C5AA37DCC9F01C315573724,20143,200B0,3,Fall,Graduated,3
037996BE7076B6468D80F45B419F8B8FB5DA3DAEF14E7DFBD5E4B2B3E4E8629E,20131,Pure,1,Winter,Winter-Pure-1,1
037996BE7076B6468D80F45B419F8B8FB5DA3DAEF14E7DFBD5E4B2B3E4E8629E,20133,Pure,2,Fall,Fall-Pure-2,2
037996BE7076B6468D80F45B419F8B8FB5DA3DAEF14E7DFBD5E4B2B3E4E8629E,20141,Health,3,Winter,Winter-Health-3,3
037996BE7076B6468D80F45B419F8B8FB5DA3DAEF14E7DFBD5E4B2B3E4E8629E,20143,Health,4,Fall,Fall-Health-4,4
037996BE7076B6468D80F45B419F8B8FB5DA3DAEF14E7DFBD5E4B2B3E4E8629E,20143,200B0,5,Fall,Graduated,5
0387D9C01BEFCA93CD0EEC878C79F49A85EAAFE061242E218A6837C153C341D9,20143,Health,1,Fall,Fall-Health-1,1
0387D9C01BEFCA93CD0EEC878C79F49A85EAAFE061242E218A6837C153C341D9,20151,Health,2,Winter,Winter-Health-2,2
0387D9C01BEFCA93CD0EEC878C79F49A85EAAFE061242E218A6837C153C341D9,20153,Health,3,Fall,Fall-Health-3,3
0387D9C01BEFCA93CD0EEC878C79F49A85EAAFE061242E218A6837C153C341D9,20161,Health,4,Winter,Winter-Health-4,4
0387D9C01BEFCA93CD0EEC878C79F49A85EAAFE061242E218A6837C153C341D9,20161,200B0,5,Winter,Graduated,5
03B24AEE192A8BF699380A5B534C1CB49408B9AEA834A7E0862E6DCDC072A040,20103,Health,1,Fall,Fall-Health-1,1
03B24AEE192A8BF699380A5B534C1CB49408B9AEA834A7E0862E6DCDC072A040,20111,Health,2,Winter,Winter-Health-2,2
03B24AEE192A8BF699380A5B534C1CB49408B9AEA834A7E0862E6DCDC072A040,20113,Health,3,Fall,Fall-Health-3,3
03B24AEE192A8BF699380A5B534C1CB49408B9AEA834A7E0862E6DCDC072A040,20121,Health,4,Winter,Winter-Health-4,4
03B24AEE192A8BF699380A5B534C1CB49408B9AEA834A7E0862E6DCDC072A040,20121,200B0,5,Winter,Graduated,5
03BFD77C0513F7FBDC17D439EBC16FBC02C810B50287091FEA0A0ACD974DE209,20123,Health,1,Fall,Fall-Health-1,1
03BFD77C0513F7FBDC17D439EBC16FBC02C810B50287091FEA0A0ACD974DE209,20131,Health,2,Winter,Winter-Health-2,2
03BFD77C0513F7FBDC17D439EBC16FBC02C810B50287091FEA0A0ACD974DE209,20133,Health,3,Fall,Fall-Health-3,3
03BFD77C0513F7FBDC17D439EBC16FBC02C810B50287091FEA0A0ACD974DE209,20141,Health,4,Winter,Winter-Health-4,4
03BFD77C0513F7FBDC17D439EBC16FBC02C810B50287091FEA0A0ACD974DE209,20141,200B0,5,Winter,Graduated,5
03DA054E18057E67FE1906051D8F61AEB5CE23E66F94B8AC02D8184540DE3EB4,20113,DSP,1,Fall,Fall-DSP-1,1
03DA054E18057E67FE1906051D8F61AEB5CE23E66F94B8AC02D8184540DE3EB4,20121,DSP,2,Winter,Winter-DSP-2,2
03DA054E18057E67FE1906051D8F61AEB5CE23E66F94B8AC02D8184540DE3EB4,20123,Health,3,Fall,Fall-Health-3,3
03DA054E18057E67FE1906051D8F61AEB5CE23E66F94B8AC02D8184540DE3EB4,20131,Health,4,Winter,Winter-Health-4,4
03DA054E18057E67FE1906051D8F61AEB5CE23E66F94B8AC02D8184540DE3EB4,20133,Pure,5,Fall,Fall-Pure-5,5
03DA054E18057E67FE1906051D8F61AEB5CE23E66F94B8AC02D8184540DE3EB4,20133,200B0,6,Fall,Graduated,6
03E7A9A59F32DE6D718C89F17997F192E133EF500A6E4999CA6B9A0B80165DEF,20123,Pure,1,Fall,Fall-Pure-1,1
03E7A9A59F32DE6D718C89F17997F192E133EF500A6E4999CA6B9A0B80165DEF,20131,Pure,2,Winter,Winter-Pure-2,2
03E7A9A59F32DE6D718C89F17997F192E133EF500A6E4999CA6B9A0B80165DEF,20131,Pure,2,Winter,Out,3
03EF160B17AC415F7FD78809D6E5715EB37F72BC14C53DB31FF79088EB24A051,20133,Pure,1,Fall,Fall-Pure-1,1
03EF160B17AC415F7FD78809D6E5715EB37F72BC14C53DB31FF79088EB24A051,20141,Pure,2,Winter,Winter-Pure-2,2
03EF160B17AC415F7FD78809D6E5715EB37F72BC14C53DB31FF79088EB24A051,20143,Pure,3,Fall,Fall-Pure-3,3
03EF160B17AC415F7FD78809D6E5715EB37F72BC14C53DB31FF79088EB24A051,20151,Pure,4,Winter,Winter-Pure-4,4
03EF160B17AC415F7FD78809D6E5715EB37F72BC14C53DB31FF79088EB24A051,20151,200B0,5,Winter,Graduated,5
03FF5F8233326F18C7DB9E0FA3C3C2D67CE7CCF06662EF6C756C30E1AC3CEE49,20113,Health,1,Fall,Fall-Health-1,1
03FF5F8233326F18C7DB9E0FA3C3C2D67CE7CCF06662EF6C756C30E1AC3CEE49,20121,Health,2,Winter,Winter-Health-2,2
03FF5F8233326F18C7DB9E0FA3C3C2D67CE7CCF06662EF6C756C30E1AC3CEE49,20123,Health,3,Fall,Fall-Health-3,3
03FF5F8233326F18C7DB9E0FA3C3C2D67CE7CCF06662EF6C756C30E1AC3CEE49,20131,Health,4,Winter,Winter-Health-4,4
03FF5F8233326F18C7DB9E0FA3C3C2D67CE7CCF06662EF6C756C30E1AC3CEE49,20131,200B0,5,Winter,Graduated,5
0413ADF9C4A1DAFD65417DA8E03151113878A9A9E5A227F2F74BF0B9D39E588C,20153,Pure,1,Fall,Fall-Pure-1,1
0413ADF9C4A1DAFD65417DA8E03151113878A9A9E5A227F2F74BF0B9D39E588C,20161,Pure,2,Winter,Winter-Pure-2,2
0413ADF9C4A1DAFD65417DA8E03151113878A9A9E5A227F2F74BF0B9D39E588C,20163,Pure,3,Fall,Fall-Pure-3,3
0418655795E0D3070D2EC8A287236B48F18BA578F71A4E0CBDC720FD998B98AD,20103,Pure,1,Fall,Fall-Pure-1,1
0418655795E0D3070D2EC8A287236B48F18BA578F71A4E0CBDC720FD998B98AD,20111,Pure,2,Winter,Winter-Pure-2,2
0418655795E0D3070D2EC8A287236B48F18BA578F71A4E0CBDC720FD998B98AD,20113,Pure,3,Fall,Fall-Pure-3,3
0418655795E0D3070D2EC8A287236B48F18BA578F71A4E0CBDC720FD998B98AD,20121,Pure,4,Winter,Winter-Pure-4,4
0418655795E0D3070D2EC8A287236B48F18BA578F71A4E0CBDC720FD998B98AD,20123,Pure,5,Fall,Fall-Pure-5,5
0418655795E0D3070D2EC8A287236B48F18BA578F71A4E0CBDC720FD998B98AD,20123,200B0,6,Fall,Graduated,6
0419F226F21BF7F0E02788944AECD6D55A566E10C4A27B9052867B972CD144C0,20103,Pure,1,Fall,Fall-Pure-1,1
0419F226F21BF7F0E02788944AECD6D55A566E10C4A27B9052867B972CD144C0,20111,Pure,2,Winter,Winter-Pure-2,2
0419F226F21BF7F0E02788944AECD6D55A566E10C4A27B9052867B972CD144C0,20111,200B0,3,Winter,Graduated,3
04307122AD2AFBDBE8021895F1FB01BFEE3113510528D406DBF352B34A99D8C9,20111,Health,1,Winter,Winter-Health-1,1
04307122AD2AFBDBE8021895F1FB01BFEE3113510528D406DBF352B34A99D8C9,20113,Health,2,Fall,Fall-Health-2,2
04307122AD2AFBDBE8021895F1FB01BFEE3113510528D406DBF352B34A99D8C9,20121,Health,3,Winter,Winter-Health-3,3
04307122AD2AFBDBE8021895F1FB01BFEE3113510528D406DBF352B34A99D8C9,20123,Health,4,Fall,Fall-Health-4,4
04307122AD2AFBDBE8021895F1FB01BFEE3113510528D406DBF352B34A99D8C9,20123,Health,4,Fall,Out,5
043594E7C4878E105F510D1DEA8CA18F6262651CB12B57945229FA89DFBB7085,20153,Health,1,Fall,Fall-Health-1,1
043594E7C4878E105F510D1DEA8CA18F6262651CB12B57945229FA89DFBB7085,20161,Health,2,Winter,Winter-Health-2,2
043594E7C4878E105F510D1DEA8CA18F6262651CB12B57945229FA89DFBB7085,20163,Health,3,Fall,Fall-Health-3,3
04493A1F84433DBE83DF4D91AAA03D9FBC3597CCD5D9541BD1F2371338D9C68D,20133,Health,1,Fall,Fall-Health-1,1
04493A1F84433DBE83DF4D91AAA03D9FBC3597CCD5D9541BD1F2371338D9C68D,20141,Health,2,Winter,Winter-Health-2,2
04493A1F84433DBE83DF4D91AAA03D9FBC3597CCD5D9541BD1F2371338D9C68D,20143,Health,3,Fall,Fall-Health-3,3
04493A1F84433DBE83DF4D91AAA03D9FBC3597CCD5D9541BD1F2371338D9C68D,20151,Health,4,Winter,Winter-Health-4,4
04493A1F84433DBE83DF4D91AAA03D9FBC3597CCD5D9541BD1F2371338D9C68D,20151,200B0,5,Winter,Graduated,5
044A8DB298432BB657441FD75EFF72A7A3A20CCE90193F56F658783E4EC2BA3F,20103,Pure,1,Fall,Fall-Pure-1,1
044A8DB298432BB657441FD75EFF72A7A3A20CCE90193F56F658783E4EC2BA3F,20111,Pure,2,Winter,Winter-Pure-2,2
044A8DB298432BB657441FD75EFF72A7A3A20CCE90193F56F658783E4EC2BA3F,20113,Pure,3,Fall,Fall-Pure-3,3
044A8DB298432BB657441FD75EFF72A7A3A20CCE90193F56F658783E4EC2BA3F,20121,Pure,4,Winter,Winter-Pure-4,4
044A8DB298432BB657441FD75EFF72A7A3A20CCE90193F56F658783E4EC2BA3F,20123,Pure,5,Fall,Fall-Pure-5,5
044A8DB298432BB657441FD75EFF72A7A3A20CCE90193F56F658783E4EC2BA3F,20123,200B0,6,Fall,Graduated,6
046E98B74E097DB5B8F157D90060B194081EB0CD43C3874809E1E1B55A34FF6D,20153,Pure,1,Fall,Fall-Pure-1,1
046E98B74E097DB5B8F157D90060B194081EB0CD43C3874809E1E1B55A34FF6D,20161,Pure,2,Winter,Winter-Pure-2,2
046E98B74E097DB5B8F157D90060B194081EB0CD43C3874809E1E1B55A34FF6D,20163,Pure,3,Fall,Fall-Pure-3,3
048DEF0A46E6C076EE05E52136ADA5B5FCFA4E587DAFA7C3592A7B0AA80C870F,20123,Health,1,Fall,Fall-Health-1,1
048DEF0A46E6C076EE05E52136ADA5B5FCFA4E587DAFA7C3592A7B0AA80C870F,20131,Health,2,Winter,Winter-Health-2,2
048DEF0A46E6C076EE05E52136ADA5B5FCFA4E587DAFA7C3592A7B0AA80C870F,20133,Health,3,Fall,Fall-Health-3,3
048DEF0A46E6C076EE05E52136ADA5B5FCFA4E587DAFA7C3592A7B0AA80C870F,20141,Health,4,Winter,Winter-Health-4,4
048DEF0A46E6C076EE05E52136ADA5B5FCFA4E587DAFA7C3592A7B0AA80C870F,20141,200B0,5,Winter,Graduated,5
0497DB94991A5704D7B4307C27D970EEACD542F5C4881D39F9177B265258340C,20163,Pure,1,Fall,Fall-Pure-1,1
04AC3652AC0456398F2CFAD209013F7DB60604AD2B9F822ED1ABBA70AC2FF311,20131,Pure,1,Winter,Winter-Pure-1,1
04AC3652AC0456398F2CFAD209013F7DB60604AD2B9F822ED1ABBA70AC2FF311,20133,Pure,2,Fall,Fall-Pure-2,2
04AC3652AC0456398F2CFAD209013F7DB60604AD2B9F822ED1ABBA70AC2FF311,20141,Pure,3,Winter,Winter-Pure-3,3
04AC3652AC0456398F2CFAD209013F7DB60604AD2B9F822ED1ABBA70AC2FF311,20151,200B0,4,Winter,Graduated,4
04BDF078AA0BDBAB154F391EE1F5F8CAB473324059741F416BA135E3316D88EB,20143,Health,1,Fall,Fall-Health-1,1
04BDF078AA0BDBAB154F391EE1F5F8CAB473324059741F416BA135E3316D88EB,20151,Health,2,Winter,Winter-Health-2,2
04BDF078AA0BDBAB154F391EE1F5F8CAB473324059741F416BA135E3316D88EB,20153,Health,3,Fall,Fall-Health-3,3
04BDF078AA0BDBAB154F391EE1F5F8CAB473324059741F416BA135E3316D88EB,20161,Health,4,Winter,Winter-Health-4,4
04BDF078AA0BDBAB154F391EE1F5F8CAB473324059741F416BA135E3316D88EB,20163,Health,5,Fall,Fall-Health-5,5
04BE17102F30B8CD435C184F9A2AE27CB2E70A9B4981C1D2F33E34BFCD6F662C,20153,Health,1,Fall,Fall-Health-1,1
04BE17102F30B8CD435C184F9A2AE27CB2E70A9B4981C1D2F33E34BFCD6F662C,20161,Health,2,Winter,Winter-Health-2,2
04BE17102F30B8CD435C184F9A2AE27CB2E70A9B4981C1D2F33E34BFCD6F662C,20161,Health,2,Winter,Out,3
04EAB2C441A42EB70EEEF8A2C934E645C25EFF113B76CF8E0A7E1B0C6271AEA9,20103,Health,1,Fall,Fall-Health-1,1
04EAB2C441A42EB70EEEF8A2C934E645C25EFF113B76CF8E0A7E1B0C6271AEA9,20111,Health,2,Winter,Winter-Health-2,2
04EAB2C441A42EB70EEEF8A2C934E645C25EFF113B76CF8E0A7E1B0C6271AEA9,20113,Health,3,Fall,Fall-Health-3,3
04EAB2C441A42EB70EEEF8A2C934E645C25EFF113B76CF8E0A7E1B0C6271AEA9,20121,Health,4,Winter,Winter-Health-4,4
04EAB2C441A42EB70EEEF8A2C934E645C25EFF113B76CF8E0A7E1B0C6271AEA9,20121,200B0,5,Winter,Graduated,5
0509A533755EAA45C95496B5EA85DECD8A60999333631F5D8034D5A01B6D6467,20113,Health,1,Fall,Fall-Health-1,1
0509A533755EAA45C95496B5EA85DECD8A60999333631F5D8034D5A01B6D6467,20121,Health,2,Winter,Winter-Health-2,2
0509A533755EAA45C95496B5EA85DECD8A60999333631F5D8034D5A01B6D6467,20123,Health,3,Fall,Fall-Health-3,3
0509A533755EAA45C95496B5EA85DECD8A60999333631F5D8034D5A01B6D6467,20131,Health,4,Winter,Winter-Health-4,4
0509A533755EAA45C95496B5EA85DECD8A60999333631F5D8034D5A01B6D6467,20131,200B0,5,Winter,Graduated,5
051A45CCE76C3246AFA001149076B111A30AA3CCB45635E89B3A83A3DC885B71,20143,Enviro,1,Fall,Fall-Enviro-1,1
051A45CCE76C3246AFA001149076B111A30AA3CCB45635E89B3A83A3DC885B71,20151,Enviro,2,Winter,Winter-Enviro-2,2
051A45CCE76C3246AFA001149076B111A30AA3CCB45635E89B3A83A3DC885B71,20153,Enviro,3,Fall,Fall-Enviro-3,3
051A45CCE76C3246AFA001149076B111A30AA3CCB45635E89B3A83A3DC885B71,20161,Pure,4,Winter,Winter-Pure-4,4
051A45CCE76C3246AFA001149076B111A30AA3CCB45635E89B3A83A3DC885B71,20161,200B0,5,Winter,Graduated,5
051F855F56A12CCE95E57BBE671414E685539C58279F06FB1BD0A009F9AE4C5E,20163,Pure,1,Fall,Fall-Pure-1,1
052352DCBB06C27E9C55904307E812D6C4E832E0BE9421ECFB3D5F5AEA551D38,20153,Pure,1,Fall,Fall-Pure-1,1
052352DCBB06C27E9C55904307E812D6C4E832E0BE9421ECFB3D5F5AEA551D38,20161,Pure,2,Winter,Winter-Pure-2,2
052352DCBB06C27E9C55904307E812D6C4E832E0BE9421ECFB3D5F5AEA551D38,20163,Pure,3,Fall,Fall-Pure-3,3
05262D399A07F4993D5BC4C20E447654A014B987F892DBA1532DC62C7F63A41A,20151,Pure,1,Winter,Winter-Pure-1,1
05262D399A07F4993D5BC4C20E447654A014B987F892DBA1532DC62C7F63A41A,20153,Pure,2,Fall,Fall-Pure-2,2
05262D399A07F4993D5BC4C20E447654A014B987F892DBA1532DC62C7F63A41A,20161,Pure,3,Winter,Winter-Pure-3,3
05262D399A07F4993D5BC4C20E447654A014B987F892DBA1532DC62C7F63A41A,20163,Pure,4,Fall,Fall-Pure-4,4
05265F4111CB1DE612DF5D8462ACC807805E1EE47E0EFC048A416FFDB0F411AB,20123,Health,1,Fall,Fall-Health-1,1
05265F4111CB1DE612DF5D8462ACC807805E1EE47E0EFC048A416FFDB0F411AB,20131,Health,2,Winter,Winter-Health-2,2
05265F4111CB1DE612DF5D8462ACC807805E1EE47E0EFC048A416FFDB0F411AB,20133,Health,3,Fall,Fall-Health-3,3
05265F4111CB1DE612DF5D8462ACC807805E1EE47E0EFC048A416FFDB0F411AB,20141,Health,4,Winter,Winter-Health-4,4
05265F4111CB1DE612DF5D8462ACC807805E1EE47E0EFC048A416FFDB0F411AB,20141,200B0,5,Winter,Graduated,5
053520A6D308A73AD2730644EE2A711328654265148E6BA46478C9C581501618,20133,Pure,1,Fall,Fall-Pure-1,1
053520A6D308A73AD2730644EE2A711328654265148E6BA46478C9C581501618,20133,Pure,1,Fall,Out,2
0541AAD4A9C43BFD2C18E1764CF4D03389789FE4366AFDD77AE6B898B82C7ADF,20103,Pure,1,Fall,Fall-Pure-1,1
0541AAD4A9C43BFD2C18E1764CF4D03389789FE4366AFDD77AE6B898B82C7ADF,20111,Pure,2,Winter,Winter-Pure-2,2
0541AAD4A9C43BFD2C18E1764CF4D03389789FE4366AFDD77AE6B898B82C7ADF,20111,200B0,3,Winter,Graduated,3
05422239900A190FB502612FFAFB46D5101EBD4859D2CDE056949811BB0EAF34,20133,Health,1,Fall,Fall-Health-1,1
05422239900A190FB502612FFAFB46D5101EBD4859D2CDE056949811BB0EAF34,20141,Health,2,Winter,Winter-Health-2,2
05422239900A190FB502612FFAFB46D5101EBD4859D2CDE056949811BB0EAF34,20143,Health,3,Fall,Fall-Health-3,3
05422239900A190FB502612FFAFB46D5101EBD4859D2CDE056949811BB0EAF34,20151,Health,4,Winter,Winter-Health-4,4
05422239900A190FB502612FFAFB46D5101EBD4859D2CDE056949811BB0EAF34,20151,200B0,5,Winter,Graduated,5
0549B71A5CA7E1BC04227C566524878014C676A1F7585C24EF8EB03B1BE05F3A,20103,Health,1,Fall,Fall-Health-1,1
0549B71A5CA7E1BC04227C566524878014C676A1F7585C24EF8EB03B1BE05F3A,20111,Health,2,Winter,Winter-Health-2,2
0549B71A5CA7E1BC04227C566524878014C676A1F7585C24EF8EB03B1BE05F3A,20113,Health,3,Fall,Fall-Health-3,3
0549B71A5CA7E1BC04227C566524878014C676A1F7585C24EF8EB03B1BE05F3A,20121,Health,4,Winter,Winter-Health-4,4
0549B71A5CA7E1BC04227C566524878014C676A1F7585C24EF8EB03B1BE05F3A,20121,200B0,5,Winter,Graduated,5
05516E4447F7FC204831804A98B20CFE2B3A9D3191BA4FF38DAF4EF0804D2EA7,20123,Health,1,Fall,Fall-Health-1,1
05516E4447F7FC204831804A98B20CFE2B3A9D3191BA4FF38DAF4EF0804D2EA7,20131,Health,2,Winter,Winter-Health-2,2
05516E4447F7FC204831804A98B20CFE2B3A9D3191BA4FF38DAF4EF0804D2EA7,20133,Health,3,Fall,Fall-Health-3,3
05516E4447F7FC204831804A98B20CFE2B3A9D3191BA4FF38DAF4EF0804D2EA7,20141,Health,4,Winter,Winter-Health-4,4
05516E4447F7FC204831804A98B20CFE2B3A9D3191BA4FF38DAF4EF0804D2EA7,20141,200B0,5,Winter,Graduated,5
0567669B38FA733E4194FAACAD73785E2E0082E475873CB4BD46264F7498C5D7,20103,Health,1,Fall,Fall-Health-1,1
0567669B38FA733E4194FAACAD73785E2E0082E475873CB4BD46264F7498C5D7,20111,Health,2,Winter,Winter-Health-2,2
0567669B38FA733E4194FAACAD73785E2E0082E475873CB4BD46264F7498C5D7,20111,200B0,3,Winter,Graduated,3
0567D150BC4F7084C6E5F8C8FA2F15F1894192AF52A9AE53A50A091E824EDBEA,20103,Pure,1,Fall,Fall-Pure-1,1
0567D150BC4F7084C6E5F8C8FA2F15F1894192AF52A9AE53A50A091E824EDBEA,20111,Pure,2,Winter,Winter-Pure-2,2
0567D150BC4F7084C6E5F8C8FA2F15F1894192AF52A9AE53A50A091E824EDBEA,20113,Pure,3,Fall,Fall-Pure-3,3
0567D150BC4F7084C6E5F8C8FA2F15F1894192AF52A9AE53A50A091E824EDBEA,20121,Pure,4,Winter,Winter-Pure-4,4
0567D150BC4F7084C6E5F8C8FA2F15F1894192AF52A9AE53A50A091E824EDBEA,20121,200B0,5,Winter,Graduated,5
05703DF872E801BD6137475D172DAE07B80B8A29C815E2F16B9A95F632FFC597,20113,Health,1,Fall,Fall-Health-1,1
